year,gender,rank,name
1911,male,5,Kurt
1911,male,6,Herbert
1911,male,7,Wilhelm
1911,male,8,Heinrich
1911,male,9,Alfred
1911,male,10,Erich
1911,male,11,Paul
1911,male,12,Hermann
1911,male,13,Otto
1911,male,14,Willi
1911,male,15,Ernst
1911,male,16,Friedrich
1911,male,17,Heinz
1911,male,18,Rudolf
1911,male,19,Fritz
1911,male,20,Helmut
1911,male,21,Franz
1911,male,22,Adolf
1911,male,23,Erwin
1911,male,24,Bruno
1911,male,25,Georg
1911,male,26,Gerhard
1911,male,27,Johannes
1911,male,28,Arthur
1911,male,29,Günther
1911,male,30,Max
1912,female,1,Gertrud
1912,female,2,Erna
1912,female,3,Hertha
1912,female,4,Anna
1912,female,5,Elisabeth
1912,female,6,Martha
1912,female,7,Hildegard
1912,female,8,Frieda
1912,female,9,Irmgard
1912,female,10,Käthe
1912,female,11,Margarete
1912,female,12,Charlotte
1912,female,13,Else
1912,female,14,Ilse
1912,female,15,Elfriede
1912,female,16,Irma
1912,female,17,Maria
1912,female,18,Helene
1912,female,19,Johanna
1912,female,20,Luise
1912,female,21,Anni
1912,female,22,Clara
1912,female,23,Elli
1912,female,24,Emma
1912,female,25,Hedwig
1912,female,26,Edith
1912,female,27,Marie
1912,female,28,Erika
1912,female,29,Paula
1912,female,30,Elsa
1912,male,1,Karl
1912,male,2,Walter
1912,male,3,Hans
1912,male,4,Herbert
1912,male,5,Kurt
1912,male,6,Wilhelm
1912,male,7,Werner
1912,male,8,Heinrich
1912,male,9,Erich
1912,male,10,Heinz
1912,male,11,Ernst
1912,male,12,Helmut
1912,male,13,Rudolf
1912,male,14,Willi
1912,male,15,Otto
1912,male,16,Fritz
1912,male,17,Paul
1912,male,18,Alfred
1912,male,19,Hermann
1912,male,20,Friedrich
1912,male,21,Gerhard
1912,male,22,Franz
1912,male,23,Georg
1912,male,24,Johannes
1912,male,25,Max
1912,male,26,Emil
1912,male,27,Adolf
1912,male,28,Arthur
1912,male,29,Erwin
1912,male,30,Günther
1913,female,1,Gertrud
1913,female,2,Erna
1913,female,3,Hertha
1913,female,4,Anna
1913,female,5,Margarete
1913,female,6,Martha
1913,female,7,Frieda
1913,female,8,Hildegard
1913,female,9,Elisabeth
1913,female,10,Ilse
1913,female,11,Käthe
1913,female,12,Irmgard
1913,female,13,Charlotte
1913,female,14,Elfriede
1913,female,15,Else
1913,female,16,Marie
1913,female,17,Anni
1913,female,18,Gerda
1913,female,19,Helene
1913,female,20,Elli
1913,female,21,Irma
1913,female,22,Luise
1913,female,23,Erika
1913,female,24,Maria
1913,female,25,Lieselotte
1913,female,26,Edith
1913,female,27,Emma
1913,female,28,Hedwig
1913,female,29,Elsa
1913,female,30,Ella
1913,male,1,Hans
1913,male,2,Walter
1913,male,3,Karl
1913,male,4,Kurt
1913,male,5,Wilhelm
1913,male,6,Herbert
1913,male,7,Werner
1913,male,8,Otto
1913,male,9,Paul
1913,male,10,Willi
1913,male,11,Hermann
1913,male,12,Helmut
1913,male,13,Ernst
1913,male,14,Heinrich
1913,male,15,Alfred
1913,male,16,Erich
1913,male,17,Heinz
1913,male,18,Friedrich
1913,male,19,Rudolf
1913,male,20,Fritz
1913,male,21,Gerhard
1913,male,22,Richard
1913,male,23,Georg
1913,male,24,Franz
1913,male,25,Johannes
1913,male,26,Albert
1913,male,27,Bruno
1913,male,28,Adolf
1913,male,29,Emil
1913,male,30,Arthur
1914,female,1,Gertrud
1914,female,2,Hildegard
1914,female,3,Erna
1914,female,4,Margarete
1914,female,5,Hertha
1914,female,6,Anna
1914,female,7,Martha
1914,female,8,Elisabeth
1914,female,9,Elfriede
1914,female,10,Ilse
1914,female,11,Irmgard
1914,female,12,Käthe
1914,female,13,Charlotte
1914,female,14,Frieda
1914,female,15,Maria
1914,female,16,Else
1914,female,17,Gerda
1914,female,18,Erika
1914,female,19,Luise
1914,female,20,Annemarie
1914,female,21,Elli
1914,female,22,Helene
1914,female,23,Irma
1914,female,24,Carla
1914,female,25,Edith
1914,female,26,Marie
1914,female,27,Hedwig
1914,female,28,Anni
1914,female,29,Johanna
1914,female,30,Lieselotte
1914,male,1,Hans
1914,male,2,Walter
1914,male,3,Karl
1914,male,4,Wilhelm
1914,male,5,Herbert
1914,male,6,Heinz
1914,male,7,Kurt
1914,male,8,Werner
1914,male,9,Otto
1914,male,10,Erich
1914,male,11,Heinrich
1914,male,12,Paul
1914,male,13,Ernst
1914,male,14,Friedrich
1914,male,15,Gerhard
1914,male,16,Helmut
1914,male,17,Hermann
1914,male,18,Willi
1914,male,19,Fritz
1914,male,20,Alfred
1914,male,21,Rudolf
1914,male,22,Erwin
1914,male,23,Franz
1914,male,24,Bruno
1914,male,25,Johann
1914,male,26,Max
1914,male,27,Adolf
1914,male,28,Johannes
1914,male,29,Robert
1914,male,30,Günther
1915,female,1,Gertrud
1915,female,2,Elfriede
1915,female,3,Hildegard
1915,female,4,Anna
1915,female,5,Erna
1915,female,6,Elisabeth
1915,female,7,Margarete
1915,female,8,Hertha
1915,female,9,Ilse
1915,female,10,Martha
1915,female,11,Irmgard
1915,female,12,Lieselotte
1915,female,13,Frieda
1915,female,14,Käthe
1915,female,15,Maria
1915,female,16,Charlotte
1915,female,17,Gerda
1915,female,18,Helene
1915,female,19,Erika
1915,female,20,Irma
1915,female,21,Else
1915,female,22,Anni
1915,female,23,Johanna
1915,female,24,Annemarie
1915,female,25,Luise
1915,female,26,Anneliese
1915,female,27,Wilma
1915,female,28,Ingeborg
1915,female,29,Carla
1915,female,30,Emma
1915,male,1,Hans
1915,male,2,Karl
1915,male,3,Walter
1915,male,4,Wilhelm
1915,male,5,Herbert
1915,male,6,Werner
1915,male,7,Heinz
1915,male,8,Otto
1915,male,9,Ernst
1915,male,10,Kurt
1915,male,11,Hermann
1915,male,12,Paul
1915,male,13,Heinrich
1915,male,14,Helmut
1915,male,15,Willi
1915,male,16,Rudolf
1915,male,17,Gerhard
1915,male,18,Friedrich
1915,male,19,Erich
1915,male,20,Fritz
1915,male,21,Johannes
1915,male,22,Franz
1915,male,23,Siegfried
1915,male,24,Bruno
1915,male,25,Alfred
1915,male,26,Georg
1915,male,27,Günther
1915,male,28,Albert
1915,male,29,Erwin
1915,male,30,Richard
1916,female,1,Gertrud
1916,female,2,Hildegard
1916,female,3,Elisabeth
1916,female,4,Ilse
1916,female,5,Elfriede
1916,female,6,Gerda
1916,female,7,Anna
1916,female,8,Lieselotte
1916,female,9,Hertha
1916,female,10,Irmgard
1916,female,11,Margarete
1916,female,12,Erna
1916,female,13,Käthe
1916,female,14,Martha
1916,female,15,Charlotte
1916,female,16,Frieda
1916,female,17,Maria
1916,female,18,Ursula
1916,female,19,Else
1916,female,20,Anneliese
1916,female,21,Erika
1916,female,22,Irma
1916,female,23,Luise
1916,female,24,Ingeborg
1916,female,25,Marie
1916,female,26,Helene
1916,female,27,Edith
1916,female,28,Johanna
1916,female,29,Carla
1916,female,30,Elli
1916,male,1,Hans
1916,male,2,Karl
1916,male,3,Werner
1916,male,4,Walter
1916,male,5,Wilhelm
1916,male,6,Kurt
1916,male,7,Heinz
1916,male,8,Ernst
1916,male,9,Helmut
1916,male,10,Herbert
1916,male,11,Willi
1916,male,12,Hermann
1916,male,13,Erich
1916,male,14,Paul
1916,male,15,Heinrich
1916,male,16,Otto
1916,male,17,Friedrich
1916,male,18,Gerhard
1916,male,19,Rudolf
1916,male,20,Fritz
1916,male,21,Günther
1916,male,22,Alfred
1916,male,23,Siegfried
1916,male,24,Franz
1916,male,25,Georg
1916,male,26,Max
1916,male,27,Josef
1916,male,28,Johannes
1916,male,29,Horst
1916,male,30,Rolf
1917,female,1,Gertrud
1917,female,2,Hildegard
1917,female,3,Ilse
1917,female,4,Elfriede
1917,female,5,Elisabeth
1917,female,6,Gerda
1917,female,7,Irmgard
1917,female,8,Anna
1917,female,9,Margarete
1917,female,10,Lieselotte
1917,female,11,Hertha
1917,female,12,Erika
1917,female,13,Erna
1917,female,14,Martha
1917,female,15,Käthe
1917,female,16,Charlotte
1917,female,17,Frieda
1917,female,18,Else
1917,female,19,Ingeborg
1917,female,20,Maria
1917,female,21,Ursula
1917,female,22,Helene
1917,female,23,Luise
1917,female,24,Annemarie
1917,female,25,Anneliese
1917,female,26,Hedwig
1917,female,27,Irma
1917,female,28,Edith
1917,female,29,Elli
1917,female,30,Johanna
1917,male,1,Hans
1917,male,2,Karl
1917,male,3,Walter
1917,male,4,Heinz
1917,male,5,Werner
1917,male,6,Ernst
1917,male,7,Gerhard
1917,male,8,Kurt
1917,male,9,Wilhelm
1917,male,10,Herbert
1917,male,11,Erich
1917,male,12,Hermann
1917,male,13,Helmut
1917,male,14,Paul
1917,male,15,Otto
1917,male,16,Alfred
1917,male,17,Willi
1917,male,18,Friedrich
1917,male,19,Günther
1917,male,20,Erwin
1917,male,21,Heinrich
1917,male,22,Rudolf
1917,male,23,Franz
1917,male,24,Fritz
1917,male,25,Siegfried
1917,male,26,Johannes
1917,male,27,Josef
1917,male,28,Georg
1917,male,29,Horst
1917,male,30,Klaus
1918,female,1,Gertrud
1918,female,2,Lieselotte
1918,female,3,Hildegard
1918,female,4,Irmgard
1918,female,5,Elfriede
1918,female,6,Ilse
1918,female,7,Gerda
1918,female,8,Ursula
1918,female,9,Elisabeth
1918,female,10,Erika
1918,female,11,Anneliese
1918,female,12,Anna
1918,female,13,Margarete
1918,female,14,Charlotte
1918,female,15,Hertha
1918,female,16,Erna
1918,female,17,Maria
1918,female,18,Frieda
1918,female,19,Käthe
1918,female,20,Ingeborg
1918,female,21,Martha
1918,female,22,Johanna
1918,female,23,Edith
1918,female,24,Irma
1918,female,25,Annemarie
1918,female,26,Ruth
1918,female,27,Else
1918,female,28,Helene
1918,female,29,Elli
1918,female,30,Marie
1918,male,1,Karl
1918,male,2,Hans
1918,male,3,Werner
1918,male,4,Heinz
1918,male,5,Walter
1918,male,6,Herbert
1918,male,7,Kurt
1918,male,8,Gerhard
1918,male,9,Wilhelm
1918,male,10,Erich
1918,male,11,Ernst
1918,male,12,Hermann
1918,male,13,Heinrich
1918,male,14,Helmut
1918,male,15,Paul
1918,male,16,Rudolf
1918,male,17,Friedrich
1918,male,18,Willi
1918,male,19,Günther
1918,male,20,Otto
1918,male,21,Alfred
1918,male,22,Johannes
1918,male,23,Fritz
1918,male,24,Horst
1918,male,25,Franz
1918,male,26,Rolf
1918,male,27,Bruno
1918,male,28,Richard
1918,male,29,Erwin
1918,male,30,Georg
1919,female,1,Gertrud
1919,female,2,Ilse
1919,female,3,Hildegard
1919,female,4,Lieselotte
1919,female,5,Gerda
1919,female,6,Elfriede
1919,female,7,Irmgard
1919,female,8,Margarete
1919,female,9,Ursula
1919,female,10,Ingeborg
1919,female,11,Martha
1919,female,12,Anneliese
1919,female,13,Hertha
1919,female,14,Elisabeth
1919,female,15,Anna
1919,female,16,Erna
1919,female,17,Charlotte
1919,female,18,Erika
1919,female,19,Maria
1919,female,20,Käthe
1919,female,21,Irma
1919,female,22,Else
1919,female,23,Annemarie
1919,female,24,Frieda
1919,female,25,Ruth
1919,female,26,Edith
1919,female,27,Elli
1919,female,28,Helene
1919,female,29,Johanna
1919,female,30,Hedwig
1919,male,1,Hans
1919,male,2,Heinz
1919,male,3,Karl
1919,male,4,Walter
1919,male,5,Kurt
1919,male,6,Werner
1919,male,7,Herbert
1919,male,8,Gerhard
1919,male,9,Günther
1919,male,10,Helmut
1919,male,11,Rudolf
1919,male,12,Wilhelm
1919,male,13,Otto
1919,male,14,Ernst
1919,male,15,Erich
1919,male,16,Heinrich
1919,male,17,Hermann
1919,male,18,Paul
1919,male,19,Fritz
1919,male,20,Willi
1919,male,21,Friedrich
1919,male,22,Alfred
1919,male,23,Rolf
1919,male,24,Georg
1919,male,25,Johann
1919,male,26,Josef
1919,male,27,Franz
1919,male,28,Richard
1919,male,29,Horst
1919,male,30,Erwin
1920,female,1,Ilse
1920,female,2,Hildegard
1920,female,3,Gertrud
1920,female,4,Irmgard
1920,female,5,Gerda
1920,female,6,Lieselotte
1920,female,7,Elfriede
1920,female,8,Ursula
1920,female,9,Edith
1920,female,10,Erna
1920,female,11,Erika
1920,female,12,Margarete
1920,female,13,Anneliese
1920,female,14,Ingeborg
1920,female,15,Hertha
1920,female,16,Elisabeth
1920,female,17,Charlotte
1920,female,18,Martha
1920,female,19,Anna
1920,female,20,Käthe
1920,female,21,Else
1920,female,22,Maria
1920,female,23,Irma
1920,female,24,Ruth
1920,female,25,Elli
1920,female,26,Helga
1920,female,27,Frieda
1920,female,28,Helene
1920,female,29,Annemarie
1920,female,30,Anni
1920,female,31,Carla
1920,female,32,Lotte
1920,female,33,Margot
1920,female,34,Hedwig
1920,female,35,Gisela
1920,male,1,Hans
1920,male,2,Karl
1920,male,3,Heinz
1920,male,4,Kurt
1920,male,5,Werner
1920,male,6,Walter
1920,male,7,Günther
1920,male,8,Herbert
1920,male,9,Helmut
1920,male,10,Gerhard
1920,male,11,Willi
1920,male,12,Rudolf
1920,male,13,Otto
1920,male,14,Ernst
1920,male,15,Heinrich
1920,male,16,Hermann
1920,male,17,Wilhelm
1920,male,18,Erich
1920,male,19,Horst
1920,male,20,Alfred
1920,male,21,Fritz
1920,male,22,Paul
1920,male,23,Friedrich
1920,male,24,Erwin
1920,male,25,Rolf
1920,male,26,Johannes
1920,male,27,Bruno
1920,male,28,Franz
1920,male,29,Georg
1920,male,30,Richard
1920,male,31,Wolfgang
1920,male,32,Albert
1920,male,33,Harry
1920,male,34,Johann
1920,male,35,Josef
1921,female,1,Gertrud
1921,female,2,Ilse
1921,female,3,Hildegard
1921,female,4,Ingeborg
1921,female,5,Gerda
1921,female,6,Irmgard
1921,female,7,Ursula
1921,female,8,Elisabeth
1921,female,9,Lieselotte
1921,female,10,Elfriede
1921,female,11,Margarete
1921,female,12,Edith
1921,female,13,Erika
1921,female,14,Anneliese
1921,female,15,Hertha
1921,female,16,Käthe
1921,female,17,Erna
1921,female,18,Anna
1921,female,19,Ruth
1921,female,20,Maria
1921,female,21,Else
1921,female,22,Margot
1921,female,23,Charlotte
1921,female,24,Martha
1921,female,25,Frieda
1921,female,26,Helga
1921,female,27,Irma
1921,female,28,Elli
1921,female,29,Lotte
1921,female,30,Gisela
1921,female,31,Anni
1921,female,32,Helene
1921,female,33,Annemarie
1921,female,34,Carla
1921,female,35,Johanna
1921,male,1,Hans
1921,male,2,Heinz
1921,male,3,Karl
1921,male,4,Werner
1921,male,5,Günther
1921,male,6,Walter
1921,male,7,Kurt
1921,male,8,Herbert
1921,male,9,Gerhard
1921,male,10,Helmut
1921,male,11,Heinrich
1921,male,12,Ernst
1921,male,13,Horst
1921,male,14,Rudolf
1921,male,15,Erich
1921,male,16,Otto
1921,male,17,Alfred
1921,male,18,Willi
1921,male,19,Hermann
1921,male,20,Paul
1921,male,21,Wilhelm
1921,male,22,Franz
1921,male,23,Rolf
1921,male,24,Georg
1921,male,25,Friedrich
1921,male,26,Erwin
1921,male,27,Fritz
1921,male,28,Bruno
1921,male,29,Wolfgang
1921,male,30,Peter
1921,male,31,Richard
1921,male,32,Max
1921,male,33,Bernhard
1921,male,34,Harald
1921,male,35,Johannes
1922,female,1,Hildegard
1922,female,2,Ilse
1922,female,3,Gerda
1922,female,4,Gertrud
1922,female,5,Ursula
1922,female,6,Ingeborg
1922,female,7,Lieselotte
1922,female,8,Irmgard
1922,female,9,Elfriede
1922,female,10,Elisabeth
1922,female,11,Margarete
1922,female,12,Erika
1922,female,13,Edith
1922,female,14,Anneliese
1922,female,15,Erna
1922,female,16,Ruth
1922,female,17,Anna
1922,female,18,Helga
1922,female,19,Gisela
1922,female,20,Hertha
1922,female,21,Else
1922,female,22,Käthe
1922,female,23,Maria
1922,female,24,Charlotte
1922,female,25,Margot
1922,female,26,Frieda
1922,female,27,Martha
1922,female,28,Anni
1922,female,29,Irma
1922,female,30,Annemarie
1922,female,31,Eva
1922,female,32,Elli
1922,female,33,Johanna
1922,female,34,Marianne
1922,female,35,Inge
1922,male,1,Hans
1922,male,2,Heinz
1922,male,3,Karl
1922,male,4,Walter
1922,male,5,Günther
1922,male,6,Werner
1922,male,7,Gerhard
1922,male,8,Helmut
1922,male,9,Kurt
1922,male,10,Herbert
1922,male,11,Horst
1922,male,12,Wilhelm
1922,male,13,Rudolf
1922,male,14,Willi
1922,male,15,Heinrich
1922,male,16,Otto
1922,male,17,Alfred
1922,male,18,Hermann
1922,male,19,Ernst
1922,male,20,Erich
1922,male,21,Paul
1922,male,22,Fritz
1922,male,23,Rolf
1922,male,24,Friedrich
1922,male,25,Franz
1922,male,26,Harald
1922,male,27,Erwin
1922,male,28,Johannes
1922,male,29,Georg
1922,male,30,Johann
1922,male,31,Klaus
1922,male,32,Richard
1922,male,33,Bruno
1922,male,34,Harry
1922,male,35,Josef
1923,female,1,Ursula
1923,female,2,Ilse
1923,female,3,Hildegard
1923,female,4,Ingeborg
1923,female,5,Gerda
1923,female,6,Gertrud
1923,female,7,Irmgard
1923,female,8,Elfriede
1923,female,9,Lieselotte
1923,female,10,Elisabeth
1923,female,11,Margarete
1923,female,12,Edith
1923,female,13,Erika
1923,female,14,Helga
1923,female,15,Ruth
1923,female,16,Anneliese
1923,female,17,Hertha
1923,female,18,Gisela
1923,female,19,Erna
1923,female,20,Anna
1923,female,21,Maria
1923,female,22,Charlotte
1923,female,23,Käthe
1923,female,24,Margot
1923,female,25,Irma
1923,female,26,Inge
1923,female,27,Lisa
1923,female,28,Else
1923,female,29,Marianne
1923,female,30,Martha
1923,female,31,Annemarie
1923,female,32,Eva
1923,female,33,Lotte
1923,female,34,Luise
1923,female,35,Waltraud
1923,male,1,Hans
1923,male,2,Karl
1923,male,3,Heinz
1923,male,4,Günther
1923,male,5,Werner
1923,male,6,Gerhard
1923,male,7,Kurt
1923,male,8,Walter
1923,male,9,Herbert
1923,male,10,Horst
1923,male,11,Helmut
1923,male,12,Ernst
1923,male,13,Heinrich
1923,male,14,Rudolf
1923,male,15,Wilhelm
1923,male,16,Friedrich
1923,male,17,Willi
1923,male,18,Erich
1923,male,19,Paul
1923,male,20,Alfred
1923,male,21,Hermann
1923,male,22,Otto
1923,male,23,Wolfgang
1923,male,24,Fritz
1923,male,25,Rolf
1923,male,26,Erwin
1923,male,27,Klaus
1923,male,28,Johannes
1923,male,29,Franz
1923,male,30,Josef
1923,male,31,Richard
1923,male,32,Georg
1923,male,33,Bruno
1923,male,34,Peter
1923,male,35,Gerd
1924,female,1,Ursula
1924,female,2,Ilse
1924,female,3,Gerda
1924,female,4,Ingeborg
1924,female,5,Hildegard
1924,female,6,Irmgard
1924,female,7,Helga
1924,female,8,Lieselotte
1924,female,9,Gertrud
1924,female,10,Edith
1924,female,11,Elfriede
1924,female,12,Elisabeth
1924,female,13,Erika
1924,female,14,Anneliese
1924,female,15,Gisela
1924,female,16,Ruth
1924,female,17,Margarete
1924,female,18,Margot
1924,female,19,Maria
1924,female,20,Hertha
1924,female,21,Anna
1924,female,22,Inge
1924,female,23,Erna
1924,female,24,Charlotte
1924,female,25,Lisa
1924,female,26,Käthe
1924,female,27,Waltraud
1924,female,28,Ingrid
1924,female,29,Irma
1924,female,30,Eva
1924,female,31,Frieda
1924,female,32,Lotte
1924,female,33,Else
1924,female,34,Elli
1924,female,35,Martha
1924,male,1,Hans
1924,male,2,Karl
1924,male,3,Günther
1924,male,4,Heinz
1924,male,5,Werner
1924,male,6,Gerhard
1924,male,7,Walter
1924,male,8,Kurt
1924,male,9,Helmut
1924,male,10,Horst
1924,male,11,Herbert
1924,male,12,Ernst
1924,male,13,Rudolf
1924,male,14,Erich
1924,male,15,Paul
1924,male,16,Hermann
1924,male,17,Rolf
1924,male,18,Alfred
1924,male,19,Willi
1924,male,20,Heinrich
1924,male,21,Otto
1924,male,22,Wolfgang
1924,male,23,Franz
1924,male,24,Wilhelm
1924,male,25,Friedrich
1924,male,26,Georg
1924,male,27,Klaus
1924,male,28,Erwin
1924,male,29,Fritz
1924,male,30,Johann
1924,male,31,Bruno
1924,male,32,Egon
1924,male,33,Harald
1924,male,34,Joachim
1924,male,35,Harry
1925,female,1,Ursula
1925,female,2,Gerda
1925,female,3,Ilse
1925,female,4,Helga
1925,female,5,Hildegard
1925,female,6,Ingeborg
1925,female,7,Irmgard
1925,female,8,Gisela
1925,female,9,Gertrud
1925,female,10,Lieselotte
1925,female,11,Edith
1925,female,12,Erika
1925,female,13,Elfriede
1925,female,14,Elisabeth
1925,female,15,Ruth
1925,female,16,Anneliese
1925,female,17,Margot
1925,female,18,Erna
1925,female,19,Maria
1925,female,20,Inge
1925,female,21,Margarete
1925,female,22,Hertha
1925,female,23,Waltraud
1925,female,24,Anna
1925,female,25,Eva
1925,female,26,Käthe
1925,female,27,Ingrid
1925,female,28,Charlotte
1925,female,29,Annemarie
1925,female,30,Lisa
1925,female,31,Else
1925,female,32,Hannelore
1925,female,33,Hedwig
1925,female,34,Irma
1925,female,35,Martha
1925,male,1,Hans
